Backend_Time,ESP_Time,experimentName,comment,programStatus,airPumpStatus,drainPumpStatus,nutrientPumpStatus,basePumpStatus,stirringMotorStatus,heatingPlateStatus,ledGrowLightStatus,waterTemp,airTemp,ph,turbidity,oxygen,airFlow
2024-06-07 08:59:57,06:59:56,None,,,0,0,0,0,0,0,0,23.74,-1000.0,10.97,4.38,0.0,-1.0
2024-06-07 09:00:21,07:00:21,None,,,0,0,0,0,0,0,0,23.81,-1000.0,12.07,4.38,0.0,-1.0
2024-06-07 09:02:34,07:02:33,None,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0
2024-06-07 09:02:59,07:02:59,None,,,0,0,0,0,0,0,0,23.7,-1000.0,11.82,4.37,0.0,-1.0
2024-06-07 09:04:17,07:04:16,None,,,0,0,0,0,0,0,0,23.84,-1000.0,11.74,4.38,0.0,-1.0
2024-06-07 09:16:38,07:16:37,None,,,0,0,0,0,0,0,0,23.77,-1000,12.18,4.39,0,-1
2024-06-07 09:16:38,07:16:37,None,,,0,0,0,0,0,0,0,23.81,-1000,12.07,4.39,0,-1
2024-06-07 09:16:38,07:16:37,None,,,0,0,0,0,0,0,0,23.77,-1000,11.6,4.39,22,-1
2024-06-07 09:16:38,07:16:37,None,,,0,0,0,0,0,0,0,23.91,-1000,11.05,4.39,0,-1
2024-06-07 09:16:38,07:16:37,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:16:38,07:16:38,None,,,0,0,0,0,0,0,0,23.87,-1000,11.27,4.38,0,0
2024-06-07 09:16:39,07:16:38,None,,,0,0,0,0,0,0,0,23.87,-1000,11.24,4.39,0,-1
2024-06-07 09:16:39,07:16:38,None,,,0,0,0,0,0,0,0,23.81,-1000,12.18,4.39,0,-1
2024-06-07 09:16:39,07:16:38,None,,,0,0,0,0,0,0,0,23.84,-1000,11.19,4.39,0,-1
2024-06-07 09:16:39,07:16:38,None,,,0,0,0,0,0,0,0,23.84,-1000,11.49,4.39,0,-1
2024-06-07 09:16:39,07:16:39,None,,,0,0,0,0,0,0,0,23.91,-1000,12.1,4.39,0,0
2024-06-07 09:16:40,07:16:39,None,,,0,0,0,0,0,0,0,23.81,-1000,10.97,4.38,0,-1
2024-06-07 09:16:40,07:16:39,None,,,0,0,0,0,0,0,0,23.84,-1000,11.71,4.39,77,-1
2024-06-07 09:16:40,07:16:39,None,,,0,0,0,0,0,0,0,23.81,-1000,11.9,4.39,0,-1
2024-06-07 09:16:40,07:16:39,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:16:40,07:16:40,None,,,0,0,0,0,0,0,0,23.74,-1000,11.99,4.39,0,0
2024-06-07 09:16:41,07:16:40,None,,,0,0,0,0,0,0,0,23.87,-1000,11.68,4.39,0,-1
2024-06-07 09:16:41,07:16:40,None,,,0,0,0,0,0,0,0,23.84,-1000,10.97,4.39,0,-1
2024-06-07 09:16:41,07:16:40,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:16:41,07:16:40,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.38,0,-1
2024-06-07 09:16:42,07:16:41,None,,,0,0,0,0,0,0,0,23.91,-1000,11.13,4.39,0,0
2024-06-07 09:16:42,07:16:41,None,,,0,0,0,0,0,0,0,23.91,-1000,12.18,4.39,0,-1
2024-06-07 09:16:42,07:16:41,None,,,0,0,0,0,0,0,0,23.81,-1000,11.19,4.38,50,-1
2024-06-07 09:16:42,07:16:41,None,,,0,0,0,0,0,0,0,23.81,-1000,11.35,4.39,0,-1
2024-06-07 09:16:42,07:16:41,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:16:43,07:16:42,None,,,0,0,0,0,0,0,0,23.87,-1000,10.99,4.39,0,0
2024-06-07 09:16:43,07:16:42,None,,,0,0,0,0,0,0,0,23.84,-1000,11.6,4.39,0,-1
2024-06-07 09:16:43,07:16:42,None,,,0,0,0,0,0,0,0,23.81,-1000,12.01,4.39,0,-1
2024-06-07 09:16:43,07:16:42,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:16:43,07:16:43,None,,,0,0,0,0,0,0,0,23.81,-1000,11.88,4.38,22,-1
2024-06-07 09:16:44,07:16:43,None,,,0,0,0,0,0,0,0,23.77,-1000,11.74,4.39,0,0
2024-06-07 09:16:44,07:16:43,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:16:44,07:16:43,None,,,0,0,0,0,0,0,0,23.81,-1000,12.1,4.39,0,-1
2024-06-07 09:16:44,07:16:43,None,,,0,0,0,0,0,0,0,23.91,-1000,11.52,4.38,22,-1
2024-06-07 09:16:44,07:16:44,None,,,0,0,0,0,0,0,0,23.87,-1000,11.1,4.39,0,-1
2024-06-07 09:16:45,07:16:44,None,,,0,0,0,0,0,0,0,23.84,-1000,12.21,4.39,0,0
2024-06-07 09:16:45,07:16:44,None,,,0,0,0,0,0,0,0,23.87,-1000,11.27,4.36,0,-1
2024-06-07 09:16:45,07:16:44,None,,,0,0,0,0,0,0,0,23.84,-1000,11.27,4.39,0,-1
2024-06-07 09:16:45,07:16:44,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:16:45,07:16:45,None,,,0,0,0,0,0,0,0,23.84,-1000,11.05,4.38,0,-1
2024-06-07 09:16:46,07:16:45,None,,,0,0,0,0,0,0,0,23.81,-1000,11.57,4.39,0,0
2024-06-07 09:16:46,07:16:45,None,,,0,0,0,0,0,0,0,23.84,-1000,12.07,4.39,0,-1
2024-06-07 09:16:46,07:16:45,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:16:46,07:16:45,None,,,0,0,0,0,0,0,0,23.84,-1000,11.82,4.39,0,-1
2024-06-07 09:16:46,07:16:46,None,,,0,0,0,0,0,0,0,23.87,-1000,11.85,4.39,0,-1
2024-06-07 09:16:47,07:16:46,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,0
2024-06-07 09:16:47,07:16:46,None,,,0,0,0,0,0,0,0,23.81,-1000,12.01,4.39,0,-1
2024-06-07 09:16:47,07:16:46,None,,,0,0,0,0,0,0,0,23.84,-1000,11.63,4.39,0,-1
2024-06-07 09:16:47,07:16:46,None,,,0,0,0,0,0,0,0,23.87,-1000,10.99,4.39,0,-1
2024-06-07 09:16:48,07:16:47,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:16:48,07:16:47,None,,,0,0,0,0,0,0,0,23.84,-1000,11.32,4.39,0,0
2024-06-07 09:16:48,07:16:47,None,,,0,0,0,0,0,0,0,23.87,-1000,11.16,4.39,0,-1
2024-06-07 09:16:48,07:16:47,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:16:48,07:16:47,None,,,0,0,0,0,0,0,0,23.91,-1000,11.1,4.39,0,-1
2024-06-07 09:16:49,07:16:48,None,,,0,0,0,0,0,0,0,23.91,-1000,11.41,4.39,0,-1
2024-06-07 09:16:49,07:16:48,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,0
2024-06-07 09:16:49,07:16:48,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:16:49,07:16:48,None,,,0,0,0,0,0,0,0,23.81,-1000,11.68,4.4,0,-1
2024-06-07 09:16:49,07:16:49,None,,,0,0,0,0,0,0,0,23.84,-1000,11.99,4.39,0,-1
2024-06-07 09:16:50,07:16:49,None,,,0,0,0,0,0,0,0,23.74,-1000,10.91,4.39,0,-1
2024-06-07 09:16:50,07:16:49,None,,,0,0,0,0,0,0,0,23.87,-1000,11.9,4.39,0,0
2024-06-07 09:16:50,07:16:49,None,,,0,0,0,0,0,0,0,23.81,-1000,11.77,4.39,0,-1
2024-06-07 09:16:50,07:16:49,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:16:50,07:16:50,None,,,0,0,0,0,0,0,0,23.84,-1000,12.1,4.39,0,-1
2024-06-07 09:16:51,07:16:50,None,,,0,0,0,0,0,0,0,23.87,-1000,11.52,4.39,0,-1
2024-06-07 09:16:51,07:16:50,None,,,0,0,0,0,0,0,0,23.84,-1000,11.05,4.39,0,0
2024-06-07 09:16:51,07:16:50,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:16:51,07:16:50,None,,,0,0,0,0,0,0,0,23.84,-1000,11.27,4.39,0,-1
2024-06-07 09:16:51,07:16:51,None,,,0,0,0,0,0,0,0,23.84,-1000,11.24,4.39,0,-1
2024-06-07 09:16:52,07:16:51,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:16:52,07:16:51,None,,,0,0,0,0,0,0,0,23.84,-1000,11.02,4.39,0,0
2024-06-07 09:16:52,07:16:51,None,,,0,0,0,0,0,0,0,23.91,-1000,11.46,4.39,0,-1
2024-06-07 09:16:52,07:16:51,None,,,0,0,0,0,0,0,0,23.84,-1000,12.1,4.39,0,-1
2024-06-07 09:16:52,07:16:52,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:16:53,07:16:52,None,,,0,0,0,0,0,0,0,23.87,-1000,11.74,4.39,0,-1
2024-06-07 09:16:53,07:16:52,None,,,0,0,0,0,0,0,0,23.84,-1000,11.9,4.39,0,0
2024-06-07 09:16:53,07:16:52,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:16:53,07:16:52,None,,,0,0,0,0,0,0,0,23.87,-1000,11.96,4.39,0,-1
2024-06-07 09:16:54,07:16:53,None,,,0,0,0,0,0,0,0,23.87,-1000,11.68,4.39,0,-1
2024-06-07 09:16:54,07:16:53,None,,,0,0,0,0,0,0,0,23.81,-1000,10.97,4.39,0,-1
2024-06-07 09:16:54,07:16:53,None,,,0,0,0,0,0,0,0,23.91,-1000,12.12,4.39,0,0
2024-06-07 09:16:54,07:16:53,None,,,0,0,0,0,0,0,0,23.84,-1000,11.46,4.39,0,-1
2024-06-07 09:16:54,07:16:53,None,,,0,0,0,0,0,0,0,23.81,-1000,11.08,4.39,0,-1
2024-06-07 09:16:55,07:16:54,None,,,0,0,0,0,0,0,0,23.81,-1000,12.18,4.39,0,-1
2024-06-07 09:16:55,07:16:54,None,,,0,0,0,0,0,0,0,23.81,-1000,11.21,4.39,0,-1
2024-06-07 09:16:55,07:16:54,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,0
2024-06-07 09:16:55,07:16:54,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:16:55,07:16:55,None,,,0,0,0,0,0,0,0,23.87,-1000,11.02,4.39,0,-1
2024-06-07 09:16:56,07:16:55,None,,,0,0,0,0,0,0,0,23.87,-1000,11.52,4.39,0,-1
2024-06-07 09:16:56,07:16:55,None,,,0,0,0,0,0,0,0,23.87,-1000,12.07,4.39,0,-1
2024-06-07 09:16:56,07:16:55,None,,,0,0,0,0,0,0,0,23.84,-1000,10.94,4.39,0,0
2024-06-07 09:16:56,07:16:55,None,,,0,0,0,0,0,0,0,23.77,-1000,11.71,4.39,0,-1
2024-06-07 09:16:56,07:16:56,None,,,0,0,0,0,0,0,0,23.84,-1000,11.93,4.39,0,-1
2024-06-07 09:16:57,07:16:56,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:16:57,07:16:56,None,,,0,0,0,0,0,0,0,23.87,-1000,11.93,4.4,0,-1
2024-06-07 09:16:57,07:16:56,None,,,0,0,0,0,0,0,0,23.87,-1000,11.71,4.39,0,0
2024-06-07 09:16:57,07:16:56,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:16:57,07:16:57,None,,,0,0,0,0,0,0,0,23.81,-1000,12.1,4.39,0,-1
2024-06-07 09:16:58,07:16:57,None,,,0,0,0,0,0,0,0,23.87,-1000,11.52,4.39,0,-1
2024-06-07 09:16:58,07:16:57,None,,,0,0,0,0,0,0,0,23.84,-1000,11.05,4.39,0,-1
2024-06-07 09:16:58,07:16:57,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:16:58,07:16:57,None,,,0,0,0,0,0,0,0,23.84,-1000,11.32,4.39,0,-1
2024-06-07 09:16:58,07:16:58,None,,,0,0,0,0,0,0,0,23.81,-1000,11.21,4.39,0,-1
2024-06-07 09:16:59,07:16:58,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:16:59,07:16:58,None,,,0,0,0,0,0,0,0,23.87,-1000,11.21,4.39,0,-1
2024-06-07 09:16:59,07:16:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.39,0,0
2024-06-07 09:16:59,07:16:58,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:00,07:16:59,None,,,0,0,0,0,0,0,0,23.81,-1000,10.99,4.39,0,-1
2024-06-07 09:17:00,07:16:59,None,,,0,0,0,0,0,0,0,23.94,-1000,11.63,4.39,0,-1
2024-06-07 09:17:00,07:16:59,None,,,0,0,0,0,0,0,0,23.91,-1000,12.01,4.39,0,-1
2024-06-07 09:17:00,07:16:59,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,0
2024-06-07 09:17:00,07:16:59,None,,,0,0,0,0,0,0,0,23.87,-1000,11.82,4.39,0,-1
2024-06-07 09:17:01,07:17:00,None,,,0,0,0,0,0,0,0,23.84,-1000,11.88,4.39,0,-1
2024-06-07 09:17:01,07:17:00,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:17:01,07:17:00,None,,,0,0,0,0,0,0,0,23.84,-1000,11.96,4.4,0,-1
2024-06-07 09:17:01,07:17:00,None,,,0,0,0,0,0,0,0,23.84,-1000,11.66,4.39,0,0
2024-06-07 09:17:01,07:17:01,None,,,0,0,0,0,0,0,0,23.91,-1000,10.97,4.39,0,-1
2024-06-07 09:17:02,07:17:01,None,,,0,0,0,0,0,0,0,23.84,-1000,12.12,4.39,0,-1
2024-06-07 09:17:02,07:17:01,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.39,0,-1
2024-06-07 09:17:02,07:17:01,None,,,0,0,0,0,0,0,0,23.91,-1000,11.08,4.39,0,-1
2024-06-07 09:17:02,07:17:01,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:17:02,07:17:02,None,,,0,0,0,0,0,0,0,23.84,-1000,11.27,4.39,0,-1
2024-06-07 09:17:03,07:17:02,None,,,0,0,0,0,0,0,0,23.84,-1000,11.24,4.39,0,-1
2024-06-07 09:17:03,07:17:02,None,,,0,0,0,0,0,0,0,23.77,-1000,12.18,4.39,0,-1
2024-06-07 09:17:03,07:17:02,None,,,0,0,0,0,0,0,0,23.91,-1000,11.1,4.39,0,-1
2024-06-07 09:17:03,07:17:02,None,,,0,0,0,0,0,0,0,23.87,-1000,11.46,4.39,0,0
2024-06-07 09:17:03,07:17:03,None,,,0,0,0,0,0,0,0,23.81,-1000,12.12,4.39,0,-1
2024-06-07 09:17:04,07:17:03,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:17:04,07:17:03,None,,,0,0,0,0,0,0,0,23.87,-1000,11.66,4.39,0,-1
2024-06-07 09:17:04,07:17:03,None,,,0,0,0,0,0,0,0,23.87,-1000,12.01,4.39,0,-1
2024-06-07 09:17:04,07:17:03,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,0
2024-06-07 09:17:05,07:17:04,None,,,0,0,0,0,0,0,0,23.87,-1000,11.82,4.39,0,-1
2024-06-07 09:17:05,07:17:04,None,,,0,0,0,0,0,0,0,23.91,-1000,11.85,4.39,0,-1
2024-06-07 09:17:05,07:17:04,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:05,07:17:04,None,,,0,0,0,0,0,0,0,23.87,-1000,11.99,4.39,0,-1
2024-06-07 09:17:05,07:17:04,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,0
2024-06-07 09:17:06,07:17:05,None,,,0,0,0,0,0,0,0,23.91,-1000,10.97,4.39,0,-1
2024-06-07 09:17:06,07:17:05,None,,,0,0,0,0,0,0,0,23.84,-1000,12.12,4.39,0,-1
2024-06-07 09:17:06,07:17:05,None,,,0,0,0,0,0,0,0,23.87,-1000,11.43,4.38,0,-1
2024-06-07 09:17:06,07:17:05,None,,,0,0,0,0,0,0,0,23.87,-1000,11.1,4.39,0,-1
2024-06-07 09:17:06,07:17:06,None,,,0,0,0,0,0,0,0,23.84,-1000,12.21,4.39,0,0
2024-06-07 09:17:07,07:17:06,None,,,0,0,0,0,0,0,0,23.91,-1000,11.24,4.39,0,-1
2024-06-07 09:17:07,07:17:06,None,,,0,0,0,0,0,0,0,23.87,-1000,11.19,4.39,0,-1
2024-06-07 09:17:07,07:17:06,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:07,07:17:06,None,,,0,0,0,0,0,0,0,23.81,-1000,11.1,4.39,0,-1
2024-06-07 09:17:07,07:17:07,None,,,0,0,0,0,0,0,0,23.87,-1000,11.43,4.39,0,0
2024-06-07 09:17:08,07:17:07,None,,,0,0,0,0,0,0,0,23.91,-1000,12.15,4.39,0,-1
2024-06-07 09:17:08,07:17:07,None,,,0,0,0,0,0,0,0,23.91,-1000,10.99,4.39,0,-1
2024-06-07 09:17:08,07:17:07,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:17:08,07:17:07,None,,,0,0,0,0,0,0,0,23.81,-1000,12.01,4.39,0,-1
2024-06-07 09:17:08,07:17:08,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,0
2024-06-07 09:17:09,07:17:08,None,,,0,0,0,0,0,0,0,23.84,-1000,11.82,4.38,0,-1
2024-06-07 09:17:09,07:17:08,None,,,0,0,0,0,0,0,0,23.87,-1000,11.88,4.39,0,-1
2024-06-07 09:17:09,07:17:08,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:17:09,07:17:08,None,,,0,0,0,0,0,0,0,23.87,-1000,12.01,4.39,0,-1
2024-06-07 09:17:09,07:17:09,None,,,0,0,0,0,0,0,0,23.81,-1000,11.66,4.39,0,0
2024-06-07 09:17:10,07:17:09,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:17:10,07:17:09,None,,,0,0,0,0,0,0,0,23.81,-1000,12.1,4.39,0,-1
2024-06-07 09:17:10,07:17:09,None,,,0,0,0,0,0,0,0,23.87,-1000,11.49,4.39,0,-1
2024-06-07 09:17:10,07:17:09,None,,,0,0,0,0,0,0,0,23.84,-1000,11.08,4.39,0,-1
2024-06-07 09:17:11,07:17:10,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,0
2024-06-07 09:17:11,07:17:10,None,,,0,0,0,0,0,0,0,23.84,-1000,11.35,4.38,0,-1
2024-06-07 09:17:11,07:17:10,None,,,0,0,0,0,0,0,0,23.84,-1000,11.21,4.39,0,-1
2024-06-07 09:17:11,07:17:10,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:11,07:17:10,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:17:12,07:17:11,None,,,0,0,0,0,0,0,0,23.87,-1000,11.43,4.39,0,0
2024-06-07 09:17:12,07:17:11,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:12,07:17:11,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.39,0,-1
2024-06-07 09:17:12,07:17:11,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:17:12,07:17:12,None,,,0,0,0,0,0,0,0,23.84,-1000,12.01,4.39,0,-1
2024-06-07 09:17:13,07:17:12,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,0
2024-06-07 09:17:13,07:17:12,None,,,0,0,0,0,0,0,0,23.87,-1000,11.79,4.39,350,-1
2024-06-07 09:17:13,07:17:12,None,,,0,0,0,0,0,0,0,23.84,-1000,11.79,4.39,0,-1
2024-06-07 09:17:13,07:17:12,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:13,07:17:13,None,,,0,0,0,0,0,0,0,23.87,-1000,12.04,4.39,0,-1
