Backend_Time,ESP_Time,experimentName,comment,programStatus,airPumpStatus,drainPumpStatus,nutrientPumpStatus,basePumpStatus,stirringMotorStatus,heatingPlateStatus,ledGrowLightStatus,waterTemp,airTemp,ph,turbidity,oxygen,airFlow
2024-06-07 09:17:14,07:17:13,None,,,0,0,0,0,0,0,0,23.84,-1000,11.57,4.39,0,0
2024-06-07 09:17:14,07:17:13,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.38,0,-1
2024-06-07 09:17:14,07:17:13,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:14,07:17:13,None,,,0,0,0,0,0,0,0,23.87,-1000,11.38,4.39,0,-1
2024-06-07 09:17:14,07:17:14,None,,,0,0,0,0,0,0,0,23.84,-1000,11.16,4.39,0,-1
2024-06-07 09:17:15,07:17:14,None,,,0,0,0,0,0,0,0,23.77,-1000,12.18,4.39,0,0
2024-06-07 09:17:15,07:17:14,None,,,0,0,0,0,0,0,0,23.87,-1000,11.19,4.39,0,-1
2024-06-07 09:17:15,07:17:14,None,,,0,0,0,0,0,0,0,23.84,-1000,11.32,4.39,0,-1
2024-06-07 09:17:15,07:17:14,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:15,07:17:15,None,,,0,0,0,0,0,0,0,23.87,-1000,11.02,4.39,0,-1
2024-06-07 09:17:16,07:17:15,None,,,0,0,0,0,0,0,0,23.87,-1000,11.57,4.39,0,0
2024-06-07 09:17:16,07:17:15,None,,,0,0,0,0,0,0,0,23.87,-1000,12.07,4.39,0,-1
2024-06-07 09:17:16,07:17:15,None,,,0,0,0,0,0,0,0,23.84,-1000,10.94,4.39,0,-1
2024-06-07 09:17:16,07:17:15,None,,,0,0,0,0,0,0,0,23.87,-1000,11.77,4.39,0,-1
2024-06-07 09:17:17,07:17:16,None,,,0,0,0,0,0,0,0,23.87,-1000,11.9,4.39,0,-1
2024-06-07 09:17:17,07:17:16,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,0
2024-06-07 09:17:17,07:17:16,None,,,0,0,0,0,0,0,0,23.94,-1000,12.01,4.39,0,-1
2024-06-07 09:17:17,07:17:16,None,,,0,0,0,0,0,0,0,23.81,-1000,11.71,4.39,0,-1
2024-06-07 09:17:17,07:17:16,None,,,0,0,0,0,0,0,0,23.84,-1000,10.94,4.39,0,-1
2024-06-07 09:17:18,07:17:17,None,,,0,0,0,0,0,0,0,23.81,-1000,12.1,4.39,0,-1
2024-06-07 09:17:18,07:17:17,None,,,0,0,0,0,0,0,0,23.81,-1000,11.46,4.39,0,0
2024-06-07 09:17:18,07:17:17,None,,,0,0,0,0,0,0,0,23.84,-1000,11.05,4.39,0,-1
2024-06-07 09:17:18,07:17:17,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:18,07:17:18,None,,,0,0,0,0,0,0,0,23.91,-1000,11.27,4.4,0,-1
2024-06-07 09:17:19,07:17:18,None,,,0,0,0,0,0,0,0,23.81,-1000,11.27,4.39,0,-1
2024-06-07 09:17:19,07:17:18,None,,,0,0,0,0,0,0,0,23.81,-1000,12.18,4.39,0,0
2024-06-07 09:17:19,07:17:18,None,,,0,0,0,0,0,0,0,23.84,-1000,11.1,4.39,0,-1
2024-06-07 09:17:19,07:17:18,None,,,0,0,0,0,0,0,0,23.91,-1000,11.43,4.39,0,-1
2024-06-07 09:17:19,07:17:19,None,,,0,0,0,0,0,0,0,23.91,-1000,12.12,4.39,0,-1
2024-06-07 09:17:20,07:17:19,None,,,0,0,0,0,0,0,0,23.84,-1000,10.97,4.39,0,-1
2024-06-07 09:17:20,07:17:19,None,,,0,0,0,0,0,0,0,23.84,-1000,11.68,4.39,0,0
2024-06-07 09:17:20,07:17:19,None,,,0,0,0,0,0,0,0,23.87,-1000,11.99,4.39,0,-1
2024-06-07 09:17:20,07:17:19,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:20,07:17:20,None,,,0,0,0,0,0,0,0,23.91,-1000,11.88,4.39,0,-1
2024-06-07 09:17:21,07:17:20,None,,,0,0,0,0,0,0,0,23.91,-1000,11.79,4.39,0,-1
2024-06-07 09:17:21,07:17:20,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,0
2024-06-07 09:17:21,07:17:20,None,,,0,0,0,0,0,0,0,23.87,-1000,11.99,4.39,0,-1
2024-06-07 09:17:21,07:17:20,None,,,0,0,0,0,0,0,0,23.81,-1000,11.57,4.39,0,-1
2024-06-07 09:17:21,07:17:21,None,,,0,0,0,0,0,0,0,23.77,-1000,11.02,4.39,0,-1
2024-06-07 09:17:22,07:17:21,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:22,07:17:21,None,,,0,0,0,0,0,0,0,23.84,-1000,11.32,4.4,0,0
2024-06-07 09:17:33,07:17:32,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:33,07:17:32,None,,,0,0,0,0,0,0,0,23.87,-1000,11.21,4.39,0,-1
2024-06-07 09:17:33,07:17:32,None,,,0,0,0,0,0,0,0,23.81,-1000,11.3,4.39,0,0
2024-06-07 09:17:33,07:17:33,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:34,07:17:33,None,,,0,0,0,0,0,0,0,23.87,-1000,11.13,4.39,0,-1
2024-06-07 09:17:34,07:17:33,None,,,0,0,0,0,0,0,0,23.87,-1000,11.52,4.39,0,-1
2024-06-07 09:17:34,07:17:33,None,,,0,0,0,0,0,0,0,23.84,-1000,12.07,4.39,0,-1
2024-06-07 09:17:34,07:17:33,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,0
2024-06-07 09:17:35,07:17:34,None,,,0,0,0,0,0,0,0,23.87,-1000,11.74,4.39,0,-1
2024-06-07 09:17:35,07:17:34,None,,,0,0,0,0,0,0,0,23.81,-1000,11.9,4.38,0,-1
2024-06-07 09:17:35,07:17:34,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:17:35,07:17:34,None,,,0,0,0,0,0,0,0,23.84,-1000,11.96,4.38,0,-1
2024-06-07 09:17:35,07:17:34,None,,,0,0,0,0,0,0,0,23.91,-1000,11.66,4.39,0,0
2024-06-07 09:17:36,07:17:35,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:17:36,07:17:35,None,,,0,0,0,0,0,0,0,23.91,-1000,12.12,4.39,0,-1
2024-06-07 09:17:36,07:17:35,None,,,0,0,0,0,0,0,0,23.81,-1000,11.43,4.39,0,-1
2024-06-07 09:17:36,07:17:35,None,,,0,0,0,0,0,0,0,23.91,-1000,11.1,4.39,0,-1
2024-06-07 09:17:36,07:17:36,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,0
2024-06-07 09:17:37,07:17:36,None,,,0,0,0,0,0,0,0,23.87,-1000,11.21,4.39,0,-1
2024-06-07 09:17:37,07:17:36,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,-1
2024-06-07 09:17:37,07:17:36,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:37,07:17:36,None,,,0,0,0,0,0,0,0,23.84,-1000,11.05,4.39,0,-1
2024-06-07 09:17:37,07:17:37,None,,,0,0,0,0,0,0,0,23.84,-1000,11.57,4.39,0,0
2024-06-07 09:17:38,07:17:37,None,,,0,0,0,0,0,0,0,23.87,-1000,12.07,4.39,0,-1
2024-06-07 09:17:38,07:17:37,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:17:38,07:17:37,None,,,0,0,0,0,0,0,0,23.84,-1000,11.82,4.38,0,-1
2024-06-07 09:17:38,07:17:37,None,,,0,0,0,0,0,0,0,23.81,-1000,11.85,4.39,0,-1
2024-06-07 09:17:38,07:17:38,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,0
2024-06-07 09:17:39,07:17:38,None,,,0,0,0,0,0,0,0,23.87,-1000,11.99,4.39,0,-1
2024-06-07 09:17:39,07:17:38,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:17:39,07:17:38,None,,,0,0,0,0,0,0,0,23.87,-1000,10.99,4.39,0,-1
2024-06-07 09:17:39,07:17:38,None,,,0,0,0,0,0,0,0,23.87,-1000,12.15,4.39,0,-1
2024-06-07 09:17:40,07:17:39,None,,,0,0,0,0,0,0,0,23.84,-1000,11.35,4.39,50,0
2024-06-07 09:17:40,07:17:39,None,,,0,0,0,0,0,0,0,23.91,-1000,11.19,4.39,0,-1
2024-06-07 09:17:40,07:17:39,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:40,07:17:39,None,,,0,0,0,0,0,0,0,23.87,-1000,11.1,4.39,0,-1
2024-06-07 09:17:40,07:17:39,None,,,0,0,0,0,0,0,0,23.87,-1000,11.46,4.39,0,-1
2024-06-07 09:17:41,07:17:40,None,,,0,0,0,0,0,0,0,23.84,-1000,12.1,4.39,0,0
2024-06-07 09:17:41,07:17:40,None,,,0,0,0,0,0,0,0,23.87,-1000,10.97,4.39,0,-1
2024-06-07 09:17:41,07:17:40,None,,,0,0,0,0,0,0,0,23.87,-1000,11.71,4.38,0,-1
2024-06-07 09:17:41,07:17:40,None,,,0,0,0,0,0,0,0,23.84,-1000,11.93,4.39,0,-1
2024-06-07 09:17:41,07:17:41,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:42,07:17:41,None,,,0,0,0,0,0,0,0,23.84,-1000,11.93,4.39,0,0
2024-06-07 09:17:42,07:17:41,None,,,0,0,0,0,0,0,0,23.87,-1000,11.74,4.39,0,-1
2024-06-07 09:17:42,07:17:41,None,,,0,0,0,0,0,0,0,23.87,-1000,10.94,4.39,0,-1
2024-06-07 09:17:42,07:17:41,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:17:42,07:17:42,None,,,0,0,0,0,0,0,0,23.87,-1000,11.43,4.39,0,-1
2024-06-07 09:17:43,07:17:42,None,,,0,0,0,0,0,0,0,23.91,-1000,11.1,4.39,0,0
2024-06-07 09:17:43,07:17:42,None,,,0,0,0,0,0,0,0,23.91,-1000,12.18,4.39,0,-1
2024-06-07 09:17:43,07:17:42,None,,,0,0,0,0,0,0,0,23.81,-1000,11.19,4.39,22,-1
2024-06-07 09:17:43,07:17:42,None,,,0,0,0,0,0,0,0,23.87,-1000,11.38,4.39,0,-1
2024-06-07 09:17:43,07:17:43,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:17:44,07:17:43,None,,,0,0,0,0,0,0,0,23.84,-1000,10.97,4.39,0,0
2024-06-07 09:17:44,07:17:43,None,,,0,0,0,0,0,0,0,23.84,-1000,11.63,4.39,50,-1
2024-06-07 09:17:44,07:17:43,None,,,0,0,0,0,0,0,0,23.81,-1000,11.96,4.39,0,-1
2024-06-07 09:17:44,07:17:43,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:44,07:17:44,None,,,0,0,0,0,0,0,0,23.81,-1000,11.96,4.37,22,-1
2024-06-07 09:17:45,07:17:44,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,0
2024-06-07 09:17:45,07:17:44,None,,,0,0,0,0,0,0,0,23.84,-1000,10.97,4.39,0,-1
2024-06-07 09:17:45,07:17:44,None,,,0,0,0,0,0,0,0,23.84,-1000,12.15,4.39,0,-1
2024-06-07 09:17:45,07:17:44,None,,,0,0,0,0,0,0,0,23.81,-1000,11.35,4.38,0,-1
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.87,-1000,11.19,4.39,0,-1
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,0
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.81,-1000,11.08,4.39,0,-1
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.81,-1000,11.43,4.39,0,-1
2024-06-07 09:17:46,07:17:45,None,,,0,0,0,0,0,0,0,23.87,-1000,12.12,4.39,0,-1
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.84,-1000,11.77,4.38,0,0
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.84,-1000,11.93,4.39,0,-1
2024-06-07 09:17:47,07:17:46,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:17:47,07:17:47,None,,,0,0,0,0,0,0,0,23.81,-1000,11.99,4.39,0,-1
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.81,-1000,11.66,4.39,0,-1
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.84,-1000,10.99,4.39,0,0
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.81,-1000,12.15,4.39,0,-1
2024-06-07 09:17:48,07:17:47,None,,,0,0,0,0,0,0,0,23.84,-1000,11.38,4.39,0,-1
2024-06-07 09:17:48,07:17:48,None,,,0,0,0,0,0,0,0,23.81,-1000,11.19,4.39,0,-1
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.87,-1000,12.21,4.39,0,-1
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.84,-1000,11.1,4.39,0,0
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.84,-1000,11.43,4.39,0,-1
2024-06-07 09:17:49,07:17:48,None,,,0,0,0,0,0,0,0,23.91,-1000,12.12,4.39,0,-1
2024-06-07 09:17:49,07:17:49,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.84,-1000,11.77,4.39,0,-1
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.87,-1000,11.9,4.39,0,0
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.81,-1000,10.91,4.39,0,-1
2024-06-07 09:17:50,07:17:49,None,,,0,0,0,0,0,0,0,23.84,-1000,11.99,4.39,0,-1
2024-06-07 09:17:50,07:17:50,None,,,0,0,0,0,0,0,0,23.87,-1000,11.63,4.39,0,-1
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.77,-1000,10.99,4.39,0,-1
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,0
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,-1
2024-06-07 09:17:51,07:17:50,None,,,0,0,0,0,0,0,0,23.87,-1000,11.21,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.84,-1000,11.02,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.94,-1000,11.52,4.39,0,0
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.87,-1000,12.1,4.39,0,-1
2024-06-07 09:17:52,07:17:51,None,,,0,0,0,0,0,0,0,23.91,-1000,10.91,4.39,0,-1
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.87,-1000,11.77,4.39,0,-1
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.84,-1000,11.85,4.39,0,-1
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,0
2024-06-07 09:17:53,07:17:52,None,,,0,0,0,0,0,0,0,23.81,-1000,11.99,4.39,0,-1
2024-06-07 09:17:53,07:17:53,None,,,0,0,0,0,0,0,0,23.84,-1000,11.6,4.39,0,-1
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.87,-1000,11.02,4.39,0,-1
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.87,-1000,11.27,4.4,0,0
2024-06-07 09:17:54,07:17:53,None,,,0,0,0,0,0,0,0,23.84,-1000,11.21,4.39,0,-1
2024-06-07 09:17:54,07:17:54,None,,,0,0,0,0,0,0,0,23.77,-1000,12.18,4.39,0,-1
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.87,-1000,11.08,4.39,0,-1
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.84,-1000,11.52,4.39,0,-1
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.87,-1000,12.07,4.39,0,0
2024-06-07 09:17:55,07:17:54,None,,,0,0,0,0,0,0,0,23.81,-1000,10.94,4.39,0,-1
2024-06-07 09:17:55,07:17:55,None,,,0,0,0,0,0,0,0,23.84,-1000,11.79,4.39,0,-1
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.81,-1000,11.85,4.39,0,-1
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.81,-1000,10.91,4.39,0,-1
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.87,-1000,12.01,4.39,0,0
2024-06-07 09:17:56,07:17:55,None,,,0,0,0,0,0,0,0,23.91,-1000,11.6,4.39,0,-1
2024-06-07 09:17:56,07:17:56,None,,,0,0,0,0,0,0,0,23.84,-1000,11.02,4.39,0,-1
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,-1
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.84,-1000,11.27,4.39,0,-1
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.87,-1000,11.27,4.39,0,0
2024-06-07 09:17:57,07:17:56,None,,,0,0,0,0,0,0,0,23.87,-1000,12.18,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.87,-1000,11.13,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.84,-1000,11.52,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.84,-1000,12.07,4.39,0,-1
2024-06-07 09:17:58,07:17:57,None,,,0,0,0,0,0,0,0,23.94,-1000,10.91,4.39,0,0
2024-06-07 09:17:58,07:17:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.79,4.39,22,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.82,4.39,0,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.81,-1000,12.1,4.39,0,-1
2024-06-07 09:17:59,07:17:58,None,,,0,0,0,0,0,0,0,23.84,-1000,11.49,4.39,0,0
2024-06-07 09:17:59,07:17:59,None,,,0,0,0,0,0,0,0,23.87,-1000,11.05,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.94,-1000,12.18,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.81,-1000,11.21,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.84,-1000,11.3,4.39,0,-1
2024-06-07 09:18:00,07:17:59,None,,,0,0,0,0,0,0,0,23.84,-1000,12.18,4.39,0,0
2024-06-07 09:18:00,07:18:00,None,,,0,0,0,0,0,0,0,23.81,-1000,11.05,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.84,-1000,11.54,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.87,-1000,12.04,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.84,-1000,10.91,4.39,0,-1
2024-06-07 09:18:01,07:18:00,None,,,0,0,0,0,0,0,0,23.91,-1000,11.85,4.38,0,0
2024-06-07 09:18:01,07:18:01,None,,,0,0,0,0,0,0,0,23.84,-1000,11.85,4.39,0,-1
2024-06-07 09:18:02,07:18:01,None,,,0,0,0,0,0,0,0,23.87,-1000,10.91,4.39,0,-1
